"Encoding Id","Market","Rank","Station","Channel","Affiliate","Start Date","Start Time","Stop Date","Stop Time","Start Second","Stop Second","Seconds","Program","ISCI-20","Campaign","Advertiser","Product Name","Module Code","Phone Number","Length",
"0001403210","RALEIGH","027","WRAL","005","NBC","20200307","18:29:00","20200307","18:29:29","0000000010","0000000039","0000000045","WRAL NEWS SATURDAY","MMRD935130H","11/1/19","MMC","MBC Skills","30","9104443471","30"
"0001411284","RALEIGH","027","WRAL","005","NBC","20200308","18:13:37","20200308","18:14:06","0000000010","0000000039","0000000045","WRAL NEWS SUNDAY","MMRD936730H","12/15/19","MMC","Mosaic","30","9104443471","30"
"0001403210","RALEIGH","027","WLFL","022","CW","20200303","19:44:14","20200303","19:44:43","0000000010","0000000039","0000000045","THE BIG BANG THEORY","MMRD935130H","11/1/19","MMC","MBC Skills","30","9104443471","30"
"0001411284","RALEIGH","027","WLFL","022","CW","20200305","19:56:19","20200305","19:56:48","0000000010","0000000039","0000000045","THE BIG BANG THEORY","MMRD936730H","12/15/19","MMC","Mosaic","30","9104443471","30"
"0001403210","RALEIGH","027","WNCN","017","CBS","20200302","09:16:52","20200302","09:17:21","0000000010","0000000039","0000000045","THE MEL ROBBINS SHOW","MMRD935130H","11/1/19","MMC","MBC Skills","30","9104443471","30"
"0001411283","RALEIGH","027","WNCN","017","CBS","20200302","09:41:42","20200302","09:42:22","0000000025","0000000065","0000000075","THE MEL ROBBINS SHOW","MMRD936760H","12/15/19","MMC","Mosaic","60","9104443471","60"
"0001411283","RALEIGH","027","WNCN","017","CBS","20200302","09:42:19","20200302","09:42:20","0000000041","0000000042","0000000075","THE MEL ROBBINS SHOW","MMRD936760H","12/15/19","MMC","Mosaic","60","9104443471","60"
"0001411283","RALEIGH","027","WNCN","017","CBS","20200302","12:41:57","20200302","12:42:27","0000000026","0000000065","0000000075","CBS 17 NEWS AT 12:30PM","MMRD936760H","12/15/19","MMC","Mosaic","60","9104443471","60"
"0001411284","RALEIGH","027","WNCN","017","CBS","20200303","15:24:31","20200303","15:25:00","0000000010","0000000039","0000000045","THE ELLEN DEGENERES SHOW","MMRD936730H","12/15/19","MMC","Mosaic","30","9104443471","30"
"0001411283","RALEIGH","027","WNCN","017","CBS","20200303","15:57:57","20200303","15:58:56","0000000010","0000000069","0000000075","THE ELLEN DEGENERES SHOW","MMRD936760H","12/15/19","MMC","Mosaic","60","9104443471","60"
"0001403210","RALEIGH","027","WNCN","017","CBS","20200303","17:57:39","20200303","17:58:08","0000000010","0000000039","0000000045","CBS 17 NEWS AT 5:30PM","MMRD935130H","11/1/19","MMC","MBC Skills","30","9104443471","30"
"0001411284","RALEIGH","027","WNCN","017","CBS","20200303","19:12:10","20200303","19:12:39","0000000010","0000000039","0000000045","JUDGE JUDY","MMRD936730H","12/15/19","MMC","Mosaic","30","9104443471","30"
"0001403210","RALEIGH","027","WNCN","017","CBS","20200303","19:29:18","20200303","19:29:47","0000000010","0000000039","0000000045","JUDGE JUDY","MMRD935130H","11/1/19","MMC","MBC Skills","30","9104443471","30"
"0001411283","RALEIGH","027","WNCN","017","CBS","20200303","19:58:08","20200303","19:59:07","0000000010","0000000069","0000000075","JUDGE JUDY","MMRD936760H","12/15/19","MMC","Mosaic","60","9104443471","60"
"0001411283","RALEIGH","027","WNCN","017","CBS","20200304","09:40:18","20200304","09:41:17","0000000010","0000000069","0000000075","THE MEL ROBBINS SHOW","MMRD936760H","12/15/19","MMC","Mosaic","60","9104443471","60"
"0001411284","RALEIGH","027","WNCN","017","CBS","20200304","12:23:44","20200304","12:24:13","0000000010","0000000039","0000000045","CBS 17 NEWS AT NOON","MMRD936730H","12/15/19","MMC","Mosaic","30","9104443471","30"
"0001403210","RALEIGH","027","WNCN","017","CBS","20200304","12:45:56","20200304","12:46:25","0000000010","0000000039","0000000045","CBS 17 NEWS AT 12:30PM","MMRD935130H","11/1/19","MMC","MBC Skills","30","9104443471","30"
"0001411283","RALEIGH","027","WNCN","017","CBS","20200304","15:44:44","20200304","15:45:43","0000000010","0000000069","0000000075","THE ELLEN DEGENERES SHOW","MMRD936760H","12/15/19","MMC","Mosaic","60","9104443471","60"
"0001411283","RALEIGH","027","WNCN","017","CBS","20200304","15:59:07","20200304","16:00:06","0000000010","0000000069","0000000075","THE ELLEN DEGENERES SHOW","MMRD936760H","12/15/19","MMC","Mosaic","60","9104443471","60"
"0001403210","RALEIGH","027","WNCN","017","CBS","20200305","19:20:20","20200305","19:20:49","0000000010","0000000039","0000000045","JUDGE JUDY","MMRD935130H","11/1/19","MMC","MBC Skills","30","9104443471","30"
"0001411284","RALEIGH","027","WNCN","017","CBS","20200305","19:44:12","20200305","19:44:41","0000000010","0000000039","0000000045","JUDGE JUDY","MMRD936730H","12/15/19","MMC","Mosaic","30","9104443471","30"
"0001403210","RALEIGH","027","WNCN","017","CBS","20200305","19:55:37","20200305","19:56:06","0000000010","0000000039","0000000045","JUDGE JUDY","MMRD935130H","11/1/19","MMC","MBC Skills","30","9104443471","30"
"0001411283","RALEIGH","027","WNCN","017","CBS","20200306","15:29:26","20200306","15:30:23","0000000010","0000000069","0000000075","THE ELLEN DEGENERES SHOW","MMRD936760H","12/15/19","MMC","Mosaic","60","9104443471","60"
"0001411284","RALEIGH","027","WNCN","017","CBS","20200306","19:20:17","20200306","19:20:44","0000000011","0000000039","0000000045","JUDGE JUDY","MMRD936730H","12/15/19","MMC","Mosaic","30","9104443471","30"
"0001403210","RALEIGH","027","WRAZ","050","FOX","20200302","10:49:18","20200302","10:49:47","0000000010","0000000039","0000000045","THE WENDY WILLIAMS SHOW","MMRD935130H","11/1/19","MMC","MBC Skills","30","9104443471","30"
"0001411284","RALEIGH","027","WRAZ","050","FOX","20200303","10:45:40","20200303","10:46:06","0000000010","0000000036","0000000045","THE WENDY WILLIAMS SHOW","MMRD936730H","12/15/19","MMC","Mosaic","30","9104443471","30"
"0001403210","RALEIGH","027","WRAZ","050","FOX","20200303","10:59:24","20200303","10:59:53","0000000010","0000000039","0000000045","THE WENDY WILLIAMS SHOW","MMRD935130H","11/1/19","MMC","MBC Skills","30","9104443471","30"
"0001411283","RALEIGH","027","WRAZ","050","FOX","20200303","14:10:38","20200303","14:11:37","0000000010","0000000069","0000000075","RIGHTTHISMINUTE","MMRD936760H","12/15/19","MMC","Mosaic","60","9104443471","60"
"0001411284","RALEIGH","027","WRAZ","050","FOX","20200304","10:37:44","20200304","10:38:13","0000000010","0000000039","0000000045","THE WENDY WILLIAMS SHOW","MMRD936730H","12/15/19","MMC","Mosaic","30","9104443471","30"
