"Encoding Id","Market","Rank","Station","Channel","Affiliate","Start Date","Start Time","Stop Date","Stop Time","Start Second","Stop Second","Seconds","Program","ISCI-20","Campaign","Advertiser","Product Name","Module Code","Phone Number","Length",
"0001374657","SAN ANTONIO","031","WOAI","004","NBC","20200302","22:16:25","20200302","22:16:54","0000000010","0000000039","0000000045","NEWS 4 SAN ANTONIO AT 10P","STVS928130H","7/10/19","STVT","SA Skills ACHR","30","2107283378","30"
"0001411300","SAN ANTONIO","031","WOAI","004","NBC","20200303","22:28:41","20200303","22:29:10","0000000010","0000000039","0000000045","NEWS 4 SAN ANTONIO AT 10P","STVS938130H","12/15/19","STVT","Mosaic","30","2103219975","30"
"0001374657","SAN ANTONIO","031","WOAI","004","NBC","20200308","00:01:48","20200308","00:02:17","0000000010","0000000039","0000000045","SATURDAY NIGHT LIVE","STVS928130H","7/10/19","STVT","SA Skills ACHR","30","2107283378","30"
"0001411299","SAN ANTONIO","031","KABB","029","FOX","20200302","13:14:58","20200302","13:15:57","0000000010","0000000069","0000000075","HOT BENCH","STVS938160H","12/15/19","STVT","Mosaic","60","2103219975","60"
"0001374657","SAN ANTONIO","031","KABB","029","FOX","20200302","21:26:18","20200302","21:26:47","0000000010","0000000039","0000000045","FOX 29 NEWS AT NINE","STVS928130H","7/10/19","STVT","SA Skills ACHR","30","2107283378","30"
"0001411300","SAN ANTONIO","031","KABB","029","FOX","20200303","17:27:18","20200303","17:27:47","0000000010","0000000039","0000000045","FAMILY FEUD","STVS938130H","12/15/19","STVT","Mosaic","30","2103219975","30"
"0001374657","SAN ANTONIO","031","KABB","029","FOX","20200303","17:49:35","20200303","17:50:04","0000000010","0000000039","0000000045","FAMILY FEUD","STVS928130H","7/10/19","STVT","SA Skills ACHR","30","2107283378","30"
"0001411300","SAN ANTONIO","031","KABB","029","FOX","20200303","21:46:03","20200303","21:46:32","0000000010","0000000039","0000000045","FOX 29 NEWS AT NINE","STVS938130H","12/15/19","STVT","Mosaic","30","2103219975","30"
"0001411299","SAN ANTONIO","031","KABB","029","FOX","20200304","13:13:51","20200304","13:14:50","0000000010","0000000069","0000000075","HOT BENCH","STVS938160H","12/15/19","STVT","Mosaic","60","2103219975","60"
"0001374657","SAN ANTONIO","031","KABB","029","FOX","20200304","21:54:58","20200304","21:55:27","0000000010","0000000039","0000000045","MAXIMUM SPORTS","STVS928130H","7/10/19","STVT","SA Skills ACHR","30","2107283378","30"
"0001411299","SAN ANTONIO","031","KABB","029","FOX","20200305","17:52:00","20200305","17:52:59","0000000010","0000000069","0000000075","FAMILY FEUD","STVS938160H","12/15/19","STVT","Mosaic","60","2103219975","60"
"0001411300","SAN ANTONIO","031","KABB","029","FOX","20200306","20:59:40","20200306","21:00:09","0000000010","0000000039","0000000045","WWE FRIDAY NIGHT SMACKDOWN","STVS938130H","12/15/19","STVT","Mosaic","30","2103219975","30"
"0001374657","SAN ANTONIO","031","KABB","029","FOX","20200308","21:13:51","20200308","21:14:20","0000000010","0000000039","0000000045","FOX 29 NEWS AT NINE","STVS928130H","7/10/19","STVT","SA Skills ACHR","30","2107283378","30"
"0001411295","HARLINGEN","083","KFXV","002","FOX","20200302","07:28:20","20200302","07:29:19","0000000010","0000000069","0000000075","THE KELLY CLARKSON SHOW","STVB937960H","12/15/19","STVT","Mosaic","60","9562553272","60"
"0001411296","HARLINGEN","083","KFXV","002","FOX","20200302","08:55:19","20200302","08:55:48","0000000010","0000000039","0000000045","TMZ","STVB937930H","12/15/19","STVT","Mosaic","30","9562553272","30"
"0001411295","HARLINGEN","083","KFXV","002","FOX","20200302","09:14:05","20200302","09:15:04","0000000010","0000000069","0000000075","HOT BENCH","STVB937960H","12/15/19","STVT","Mosaic","60","9562553272","60"
